pathway_id	gene_id	counts
hsa04670	100132463	4
hsa04670	1003	2
hsa04670	100506658	5
hsa04670	103910	5
hsa04670	10398	8
hsa04670	10411	6
hsa04670	10451	10
hsa04670	10627	5
hsa04670	10686	4
hsa04670	11069	5
hsa04670	1364	4
hsa04670	1365	4
hsa04670	1366	4
hsa04670	137075	4
hsa04670	1432	34
hsa04670	149461	4
hsa04670	1495	8
hsa04670	1496	8
hsa04670	1499	20
hsa04670	1500	3
hsa04670	1535	4
hsa04670	1536	4
hsa04670	2185	6
hsa04670	23533	65
hsa04670	23562	4
hsa04670	24146	4
hsa04670	26285	4
hsa04670	27035	4
hsa04670	2770	30
hsa04670	2771	30
hsa04670	2773	30
hsa04670	2909	4
hsa04670	29119	8
hsa04670	29895	4
hsa04670	3383	13
hsa04670	3676	12
hsa04670	3683	11
hsa04670	3684	13
hsa04670	3688	22
hsa04670	3689	17
hsa04670	3702	3
hsa04670	387	29
hsa04670	394	2
hsa04670	399	1
hsa04670	4267	2
hsa04670	4301	6
hsa04670	4313	6
hsa04670	4318	9
hsa04670	4478	4
hsa04670	4633	8
hsa04670	4636	4
hsa04670	4688	4
hsa04670	4689	4
hsa04670	49861	4
hsa04670	5010	4
hsa04670	50508	4
hsa04670	50848	4
hsa04670	51208	4
hsa04670	5175	3
hsa04670	5290	67
hsa04670	5291	66
hsa04670	5293	66
hsa04670	5294	66
hsa04670	5295	65
hsa04670	5296	66
hsa04670	5335	26
hsa04670	5336	27
hsa04670	53842	4
hsa04670	5578	54
hsa04670	5579	56
hsa04670	5582	48
hsa04670	5600	34
hsa04670	5603	34
hsa04670	5747	14
hsa04670	5781	11
hsa04670	5829	8
hsa04670	58494	4
hsa04670	58498	4
hsa04670	5879	35
hsa04670	5880	20
hsa04670	5906	12
hsa04670	5908	12
hsa04670	60	23
hsa04670	6093	16
hsa04670	6300	35
hsa04670	6387	7
hsa04670	644672	4
hsa04670	6494	2
hsa04670	653361	6
hsa04670	7070	1
hsa04670	71	22
hsa04670	7122	4
hsa04670	7294	1
hsa04670	7408	6
hsa04670	7409	10
hsa04670	7410	12
hsa04670	7412	7
hsa04670	7414	7
hsa04670	7430	6
hsa04670	7852	6
hsa04670	81	9
hsa04670	83593	5
hsa04670	83700	4
hsa04670	8503	65
hsa04670	87	9
hsa04670	88	9
hsa04670	89	9
hsa04670	9071	4
hsa04670	9073	4
hsa04670	9074	4
hsa04670	9075	4
hsa04670	9076	5
hsa04670	9080	4
hsa04670	90952	2
hsa04670	93408	4
hsa04670	9475	15
hsa04670	9564	6
hsa04670	998	27
hsa04672	100509457	20
hsa04672	101060835	20
hsa04672	10673	4
hsa04672	10803	3
hsa04672	115650	5
hsa04672	23308	2
hsa04672	23495	3
hsa04672	2826	3
hsa04672	29851	4
hsa04672	3108	20
hsa04672	3109	20
hsa04672	3111	20
hsa04672	3112	20
hsa04672	3113	21
hsa04672	3115	21
hsa04672	3117	21
hsa04672	3118	21
hsa04672	3119	21
hsa04672	3122	22
hsa04672	3123	22
hsa04672	3125	22
hsa04672	3126	22
hsa04672	3127	22
hsa04672	3558	13
hsa04672	3565	13
hsa04672	3567	10
hsa04672	3569	32
hsa04672	3586	20
hsa04672	3600	7
hsa04672	3601	4
hsa04672	3676	12
hsa04672	3695	10
hsa04672	4055	6
hsa04672	5284	1
hsa04672	56477	3
hsa04672	57379	2
hsa04672	608	2
hsa04672	6370	3
hsa04672	6387	7
hsa04672	7040	28
hsa04672	7852	6
hsa04672	8174	2
hsa04672	8741	3
hsa04672	9020	10
hsa04672	940	11
hsa04672	941	10
hsa04672	942	11
hsa04672	958	16
hsa04672	959	13
hsa04710	102800317	5
hsa04710	1385	26
hsa04710	1407	1
hsa04710	1408	1
hsa04710	1453	4
hsa04710	1454	5
hsa04710	23291	7
hsa04710	26224	1
hsa04710	406	3
hsa04710	4862	1
hsa04710	51422	8
hsa04710	5187	3
hsa04710	53632	8
hsa04710	5562	11
hsa04710	5563	11
hsa04710	5564	8
hsa04710	5565	8
hsa04710	5571	8
hsa04710	6095	2
hsa04710	6096	1
hsa04710	6097	2
hsa04710	6500	8
hsa04710	79365	1
hsa04710	8454	8
hsa04710	8553	1
hsa04710	8863	3
hsa04710	8864	4
hsa04710	8945	7
hsa04710	9572	1
hsa04710	9575	3
hsa04710	9978	11
hsa04713	10681	12
hsa04713	107	35
hsa04713	108	32
hsa04713	109	35
hsa04713	111	37
hsa04713	112	34
hsa04713	113	32
hsa04713	114	34
hsa04713	115	35
hsa04713	117	4
hsa04713	1385	26
hsa04713	163688	29
hsa04713	196883	33
hsa04713	23236	37
hsa04713	2353	24
hsa04713	2770	30
hsa04713	2771	30
hsa04713	2773	30
hsa04713	2775	16
hsa04713	2776	31
hsa04713	2778	35
hsa04713	2782	14
hsa04713	2783	12
hsa04713	2784	13
hsa04713	2785	13
hsa04713	2786	12
hsa04713	2787	12
hsa04713	2788	12
hsa04713	2790	12
hsa04713	2791	12
hsa04713	2792	13
hsa04713	2793	12
hsa04713	2890	11
hsa04713	2891	12
hsa04713	2892	10
hsa04713	2893	8
hsa04713	2902	15
hsa04713	2903	16
hsa04713	2904	16
hsa04713	2905	12
hsa04713	2906	12
hsa04713	2977	9
hsa04713	2982	9
hsa04713	2983	9
hsa04713	3708	26
hsa04713	3710	27
hsa04713	3760	9
hsa04713	3762	7
hsa04713	3763	9
hsa04713	3765	7
hsa04713	4543	2
hsa04713	4544	2
hsa04713	4842	9
hsa04713	51655	1
hsa04713	51764	13
hsa04713	51806	29
hsa04713	5187	3
hsa04713	5330	39
hsa04713	5331	37
hsa04713	5332	37
hsa04713	54331	12
hsa04713	5566	52
hsa04713	5567	51
hsa04713	5568	51
hsa04713	5578	54
hsa04713	5579	56
hsa04713	55811	3
hsa04713	5582	48
hsa04713	5592	8
hsa04713	5593	7
hsa04713	5594	79
hsa04713	5595	78
hsa04713	55970	14
hsa04713	5613	51
hsa04713	59345	12
hsa04713	6261	4
hsa04713	6262	11
hsa04713	6263	5
hsa04713	648044	14
hsa04713	775	24
hsa04713	776	24
hsa04713	801	29
hsa04713	805	29
hsa04713	808	29
hsa04713	810	29
hsa04713	815	23
hsa04713	816	23
hsa04713	817	23
hsa04713	818	23
hsa04713	8863	3
hsa04713	8864	4
hsa04713	8911	3
hsa04713	8912	3
hsa04713	8913	4
hsa04713	9252	7
hsa04713	94235	12
hsa04713	9722	1
hsa04720	10411	6
hsa04720	107	35
hsa04720	114	34
hsa04720	1387	24
hsa04720	163688	29
hsa04720	2033	24
hsa04720	23236	37
hsa04720	27330	6
hsa04720	2776	31
hsa04720	2890	11
hsa04720	2891	12
hsa04720	2902	15
hsa04720	2903	16
hsa04720	2904	16
hsa04720	2905	12
hsa04720	2906	12
hsa04720	2911	9
hsa04720	2915	7
hsa04720	3265	48
hsa04720	369	25
hsa04720	3708	26
hsa04720	3709	24
hsa04720	3710	27
hsa04720	3845	51
hsa04720	468	22
hsa04720	4893	46
hsa04720	51806	29
hsa04720	5330	39
hsa04720	5331	37
hsa04720	5332	37
hsa04720	5499	19
hsa04720	5500	19
hsa04720	5501	19
hsa04720	5502	2
hsa04720	5530	21
hsa04720	5532	21
hsa04720	5533	21
hsa04720	5534	20
hsa04720	5535	20
hsa04720	5566	52
hsa04720	5567	51
hsa04720	5568	51
hsa04720	5578	54
hsa04720	5579	56
hsa04720	5582	48
hsa04720	5594	79
hsa04720	5595	78
hsa04720	5604	57
hsa04720	5605	44
hsa04720	5613	51
hsa04720	5894	50
hsa04720	5906	12
hsa04720	5908	12
hsa04720	6195	6
hsa04720	6196	6
hsa04720	6197	6
hsa04720	673	33
hsa04720	775	24
hsa04720	801	29
hsa04720	805	29
hsa04720	808	29
hsa04720	810	29
hsa04720	814	9
hsa04720	815	23
hsa04720	816	23
hsa04720	817	23
hsa04720	818	23
hsa04721	10312	10
hsa04721	10497	1
hsa04721	10814	1
hsa04721	10815	1
hsa04721	112755	2
hsa04721	1173	4
hsa04721	1175	4
hsa04721	1211	6
hsa04721	1212	6
hsa04721	1213	6
hsa04721	127124	8
hsa04721	140679	5
hsa04721	155066	8
hsa04721	160	4
hsa04721	161	4
hsa04721	163	4
hsa04721	1759	4
hsa04721	1785	5
hsa04721	2054	2
hsa04721	22999	2
hsa04721	23025	1
hsa04721	23545	10
hsa04721	245972	11
hsa04721	245973	8
hsa04721	246213	4
hsa04721	26052	4
hsa04721	339302	1
hsa04721	440279	1
hsa04721	4905	3
hsa04721	50617	10
hsa04721	51382	8
hsa04721	51606	9
hsa04721	523	8
hsa04721	525	8
hsa04721	526	8
hsa04721	527	10
hsa04721	528	8
hsa04721	529	8
hsa04721	533	9
hsa04721	534	8
hsa04721	535	10
hsa04721	57030	4
hsa04721	57084	4
hsa04721	5864	2
hsa04721	594855	1
hsa04721	6570	7
hsa04721	6571	7
hsa04721	6572	2
hsa04721	6616	2
hsa04721	6804	4
hsa04721	6809	2
hsa04721	6812	1
hsa04721	6844	5
hsa04721	6857	1
hsa04721	773	14
hsa04721	774	12
hsa04721	8218	6
hsa04721	8775	1
hsa04721	8992	8
hsa04721	90423	8
hsa04721	9114	11
hsa04721	9296	8
hsa04721	9550	8
hsa04722	10000	59
hsa04722	10019	1
hsa04722	10603	2
hsa04722	10782	1
hsa04722	10818	2
hsa04722	11108	1
hsa04722	11213	2
hsa04722	1398	15
hsa04722	1399	15
hsa04722	1432	34
hsa04722	163688	29
hsa04722	207	59
hsa04722	208	59
hsa04722	2309	8
hsa04722	23533	65
hsa04722	25	11
hsa04722	2549	6
hsa04722	25759	14
hsa04722	25970	1
hsa04722	27018	1
hsa04722	27330	6
hsa04722	2885	34
hsa04722	2889	5
hsa04722	2932	29
hsa04722	3265	48
hsa04722	3551	38
hsa04722	356	21
hsa04722	3654	11
hsa04722	3656	3
hsa04722	3667	12
hsa04722	3725	33
hsa04722	3845	51
hsa04722	387	29
hsa04722	396	2
hsa04722	397	2
hsa04722	398	2
hsa04722	399694	14
hsa04722	4145	1
hsa04722	4214	7
hsa04722	4215	4
hsa04722	4217	6
hsa04722	468	22
hsa04722	4790	48
hsa04722	4792	32
hsa04722	4793	15
hsa04722	4794	5
hsa04722	4803	7
hsa04722	4804	6
hsa04722	4893	46
hsa04722	4908	2
hsa04722	4909	2
hsa04722	4914	8
hsa04722	4915	3
hsa04722	4916	1
hsa04722	51135	11
hsa04722	5170	18
hsa04722	51806	29
hsa04722	5290	67
hsa04722	5291	66
hsa04722	5293	66
hsa04722	5294	66
hsa04722	5295	65
hsa04722	5296	66
hsa04722	5335	26
hsa04722	53358	13
hsa04722	5336	27
hsa04722	5580	10
hsa04722	5594	79
hsa04722	5595	78
hsa04722	5598	6
hsa04722	5599	41
hsa04722	5600	34
hsa04722	5601	41
hsa04722	5602	40
hsa04722	5603	34
hsa04722	5604	57
hsa04722	5605	44
hsa04722	5607	4
hsa04722	5609	12
hsa04722	5663	4
hsa04722	5664	3
hsa04722	572	27
hsa04722	57498	1
hsa04722	5781	11
hsa04722	581	14
hsa04722	5879	35
hsa04722	5894	50
hsa04722	5906	12
hsa04722	5908	12
hsa04722	596	19
hsa04722	5970	47
hsa04722	6195	6
hsa04722	6196	6
hsa04722	6197	6
hsa04722	627	6
hsa04722	6272	2
hsa04722	6300	35
hsa04722	6464	14
hsa04722	6654	32
hsa04722	6655	32
hsa04722	673	33
hsa04722	7157	33
hsa04722	7161	4
hsa04722	7189	20
hsa04722	7531	7
hsa04722	801	29
hsa04722	805	29
hsa04722	808	29
hsa04722	810	29
hsa04722	814	9
hsa04722	815	23
hsa04722	816	23
hsa04722	817	23
hsa04722	818	23
hsa04722	8503	65
hsa04722	8767	4
hsa04722	9252	7
hsa04722	9261	4
hsa04722	9500	1
hsa04722	998	27
hsa04723	10681	12
hsa04723	107	35
hsa04723	108	32
hsa04723	109	35
hsa04723	111	37
hsa04723	112	34
hsa04723	113	32
hsa04723	11343	3
hsa04723	114	34
hsa04723	115	35
hsa04723	1268	3
hsa04723	140679	5
hsa04723	1432	34
hsa04723	196883	33
hsa04723	200959	5
hsa04723	2166	1
hsa04723	221955	1
hsa04723	222236	1
hsa04723	22999	2
hsa04723	23236	37
hsa04723	246213	4
hsa04723	2554	5
hsa04723	2555	5
hsa04723	2556	5
hsa04723	2557	5
hsa04723	2558	5
hsa04723	2559	5
hsa04723	2560	6
hsa04723	2561	6
hsa04723	2562	6
hsa04723	2563	5
hsa04723	2564	5
hsa04723	2565	5
hsa04723	2566	5
hsa04723	2567	5
hsa04723	2568	5
hsa04723	2569	5
hsa04723	2570	5
hsa04723	2770	30
hsa04723	2771	30
hsa04723	2773	30
hsa04723	2775	16
hsa04723	2776	31
hsa04723	2782	14
hsa04723	2783	12
hsa04723	2784	13
hsa04723	2785	13
hsa04723	2786	12
hsa04723	2787	12
hsa04723	2788	12
hsa04723	2790	12
hsa04723	2791	12
hsa04723	2792	13
hsa04723	2793	12
hsa04723	2890	11
hsa04723	2891	12
hsa04723	2892	10
hsa04723	2893	8
hsa04723	2911	9
hsa04723	2915	7
hsa04723	3708	26
hsa04723	3709	24
hsa04723	3710	27
hsa04723	3760	9
hsa04723	3762	7
hsa04723	3763	9
hsa04723	3765	7
hsa04723	51764	13
hsa04723	5330	39
hsa04723	5331	37
hsa04723	5332	37
hsa04723	54331	12
hsa04723	5566	52
hsa04723	5567	51
hsa04723	5568	51
hsa04723	5578	54
hsa04723	5579	56
hsa04723	5582	48
hsa04723	55879	5
hsa04723	5594	79
hsa04723	5595	78
hsa04723	55970	14
hsa04723	5599	41
hsa04723	5600	34
hsa04723	5601	41
hsa04723	5602	40
hsa04723	5603	34
hsa04723	5613	51
hsa04723	57030	4
hsa04723	57084	4
hsa04723	57406	1
hsa04723	5743	14
hsa04723	59345	12
hsa04723	6300	35
hsa04723	648044	14
hsa04723	747	1
hsa04723	773	14
hsa04723	774	12
hsa04723	775	24
hsa04723	776	24
hsa04723	778	18
hsa04723	779	18
hsa04723	94235	12
hsa04724	100137049	20
hsa04724	10681	12
hsa04724	107	35
hsa04724	108	32
hsa04724	109	35
hsa04724	10991	3
hsa04724	111	37
hsa04724	112	34
hsa04724	113	32
hsa04724	114	34
hsa04724	115	35
hsa04724	116443	7
hsa04724	116444	7
hsa04724	123745	20
hsa04724	156	4
hsa04724	157	5
hsa04724	1742	4
hsa04724	196883	33
hsa04724	22941	1
hsa04724	23236	37
hsa04724	246213	4
hsa04724	255189	20
hsa04724	27165	8
hsa04724	2744	8
hsa04724	2752	8
hsa04724	2770	30
hsa04724	2771	30
hsa04724	2773	30
hsa04724	2775	16
hsa04724	2776	31
hsa04724	2778	35
hsa04724	2782	14
hsa04724	2783	12
hsa04724	2784	13
hsa04724	2785	13
hsa04724	2786	12
hsa04724	2787	12
hsa04724	2788	12
hsa04724	2790	12
hsa04724	2791	12
hsa04724	2792	13
hsa04724	2793	12
hsa04724	283748	20
hsa04724	2890	11
hsa04724	2891	12
hsa04724	2892	10
hsa04724	2893	8
hsa04724	2897	2
hsa04724	2898	2
hsa04724	2899	2
hsa04724	2900	2
hsa04724	2901	2
hsa04724	2902	15
hsa04724	2903	16
hsa04724	2904	16
hsa04724	2905	12
hsa04724	2906	12
hsa04724	2911	9
hsa04724	2912	3
hsa04724	2913	3
hsa04724	2914	3
hsa04724	2915	7
hsa04724	2916	2
hsa04724	2917	2
hsa04724	2918	2
hsa04724	3708	26
hsa04724	3709	24
hsa04724	3710	27
hsa04724	3760	9
hsa04724	50944	1
hsa04724	51764	13
hsa04724	5321	20
hsa04724	5330	39
hsa04724	5331	37
hsa04724	5332	37
hsa04724	5337	11
hsa04724	5338	9
hsa04724	54331	12
hsa04724	54407	3
hsa04724	5530	21
hsa04724	5532	21
hsa04724	5533	21
hsa04724	5534	20
hsa04724	5535	20
hsa04724	5566	52
hsa04724	5567	51
hsa04724	5568	51
hsa04724	5578	54
hsa04724	5579	56
hsa04724	5582	48
hsa04724	5594	79
hsa04724	5595	78
hsa04724	55970	14
hsa04724	5613	51
hsa04724	57030	4
hsa04724	57084	4
hsa04724	59345	12
hsa04724	648044	14
hsa04724	6505	2
hsa04724	6506	2
hsa04724	6507	1
hsa04724	6511	1
hsa04724	6512	1
hsa04724	7220	3
hsa04724	773	14
hsa04724	775	24
hsa04724	776	24
hsa04724	81539	2
hsa04724	85358	1
hsa04724	8605	19
hsa04724	8681	19
hsa04724	9229	1
hsa04724	94235	12
hsa04724	9454	2
hsa04724	9455	2
hsa04724	9456	2
hsa04725	10000	59
hsa04725	10488	20
hsa04725	10681	12
hsa04725	107	35
hsa04725	108	32
hsa04725	109	35
hsa04725	1103	2
hsa04725	111	37
hsa04725	112	34
hsa04725	1128	6
hsa04725	1129	6
hsa04725	113	32
hsa04725	1131	8
hsa04725	1132	3
hsa04725	1133	4
hsa04725	1136	2
hsa04725	1137	3
hsa04725	1139	5
hsa04725	114	34
hsa04725	1141	3
hsa04725	1143	2
hsa04725	115	35
hsa04725	1385	26
hsa04725	148327	20
hsa04725	196883	33
hsa04725	207	59
hsa04725	208	59
hsa04725	23236	37
hsa04725	2353	24
hsa04725	23533	65
hsa04725	2534	13
hsa04725	2767	10
hsa04725	2770	30
hsa04725	2771	30
hsa04725	2773	30
hsa04725	2775	16
hsa04725	2776	31
hsa04725	2782	14
hsa04725	2783	12
hsa04725	2784	13
hsa04725	2785	13
hsa04725	2786	12
hsa04725	2787	12
hsa04725	2788	12
hsa04725	2790	12
hsa04725	2791	12
hsa04725	2792	13
hsa04725	2793	12
hsa04725	3265	48
hsa04725	3708	26
hsa04725	3709	24
hsa04725	3710	27
hsa04725	3717	12
hsa04725	3759	3
hsa04725	3760	9
hsa04725	3761	2
hsa04725	3763	9
hsa04725	3768	2
hsa04725	3770	2
hsa04725	3784	6
hsa04725	3785	1
hsa04725	3786	1
hsa04725	3845	51
hsa04725	43	2
hsa04725	468	22
hsa04725	4893	46
hsa04725	51764	13
hsa04725	5290	67
hsa04725	5291	66
hsa04725	5293	66
hsa04725	5294	66
hsa04725	5295	65
hsa04725	5296	66
hsa04725	5330	39
hsa04725	5331	37
hsa04725	5332	37
hsa04725	54331	12
hsa04725	5566	52
hsa04725	5567	51
hsa04725	5568	51
hsa04725	5578	54
hsa04725	5579	56
hsa04725	5582	48
hsa04725	5594	79
hsa04725	5595	78
hsa04725	55970	14
hsa04725	5604	57
hsa04725	5613	51
hsa04725	56479	1
hsa04725	59345	12
hsa04725	596	19
hsa04725	60482	1
hsa04725	64764	20
hsa04725	648044	14
hsa04725	6572	2
hsa04725	773	14
hsa04725	774	12
hsa04725	775	24
hsa04725	776	24
hsa04725	778	18
hsa04725	779	18
hsa04725	814	9
hsa04725	815	23
hsa04725	816	23
hsa04725	817	23
hsa04725	818	23
hsa04725	84699	20
hsa04725	8503	65
hsa04725	8973	3
hsa04725	90993	20
hsa04725	9132	1
hsa04725	94235	12
hsa04725	9586	19
hsa04726	100137049	20
hsa04726	10411	6
hsa04726	10681	12
hsa04726	111	37
hsa04726	121278	3
hsa04726	123745	20
hsa04726	1557	6
hsa04726	1558	7
hsa04726	1559	8
hsa04726	1562	4
hsa04726	1565	3
hsa04726	1573	6
hsa04726	1644	10
hsa04726	170572	1
hsa04726	1843	2
hsa04726	200909	1
hsa04726	23236	37
hsa04726	239	4
hsa04726	240	5
hsa04726	242	3
hsa04726	246	4
hsa04726	247	3
hsa04726	255189	20
hsa04726	2560	6
hsa04726	2561	6
hsa04726	2562	6
hsa04726	260293	1
hsa04726	2770	30
hsa04726	2771	30
hsa04726	2773	30
hsa04726	2775	16
hsa04726	2776	31
hsa04726	2778	35
hsa04726	2782	14
hsa04726	2783	12
hsa04726	2784	13
hsa04726	2785	13
hsa04726	2786	12
hsa04726	2787	12
hsa04726	2788	12
hsa04726	2790	12
hsa04726	2791	12
hsa04726	2792	13
hsa04726	2793	12
hsa04726	283748	20
hsa04726	285242	1
hsa04726	3265	48
hsa04726	3350	3
hsa04726	3351	3
hsa04726	3352	3
hsa04726	3354	3
hsa04726	3355	3
hsa04726	3356	5
hsa04726	3357	5
hsa04726	3358	5
hsa04726	3359	1
hsa04726	3360	4
hsa04726	3361	3
hsa04726	3362	4
hsa04726	3363	4
hsa04726	351	2
hsa04726	369	25
hsa04726	3708	26
hsa04726	3709	24
hsa04726	3710	27
hsa04726	3751	1
hsa04726	3760	9
hsa04726	3762	7
hsa04726	3763	9
hsa04726	3765	7
hsa04726	3781	3
hsa04726	3845	51
hsa04726	4128	13
hsa04726	4129	13
hsa04726	4893	46
hsa04726	51764	13
hsa04726	5321	20
hsa04726	5330	39
hsa04726	5331	37
hsa04726	5332	37
hsa04726	54331	12
hsa04726	5566	52
hsa04726	5567	51
hsa04726	5568	51
hsa04726	5578	54
hsa04726	5579	56
hsa04726	5582	48
hsa04726	5594	79
hsa04726	5595	78
hsa04726	55970	14
hsa04726	5604	57
hsa04726	5613	51
hsa04726	5742	4
hsa04726	5743	14
hsa04726	5894	50
hsa04726	59345	12
hsa04726	648044	14
hsa04726	6532	1
hsa04726	6570	7
hsa04726	6571	7
hsa04726	673	33
hsa04726	7166	3
hsa04726	7220	3
hsa04726	773	14
hsa04726	774	12
hsa04726	775	24
hsa04726	776	24
hsa04726	778	18
hsa04726	779	18
hsa04726	836	25
hsa04726	8605	19
hsa04726	8681	19
hsa04726	9177	1
hsa04726	94235	12
hsa04727	10243	1
hsa04727	10681	12
hsa04727	107	35
hsa04727	108	32
hsa04727	109	35
hsa04727	10991	3
hsa04727	111	37
hsa04727	112	34
hsa04727	113	32
hsa04727	11337	3
hsa04727	11345	3
hsa04727	114	34
hsa04727	115	35
hsa04727	140679	5
hsa04727	18	7
hsa04727	196883	33
hsa04727	200959	5
hsa04727	23710	3
hsa04727	2550	5
hsa04727	2554	5
hsa04727	2555	5
hsa04727	2556	5
hsa04727	2557	5
hsa04727	2558	5
hsa04727	2559	5
hsa04727	2560	6
hsa04727	2561	6
hsa04727	2562	6
hsa04727	2563	5
hsa04727	2564	5
hsa04727	2565	5
hsa04727	2566	5
hsa04727	2567	5
hsa04727	2568	5
hsa04727	2569	5
hsa04727	2570	5
hsa04727	2571	7
hsa04727	2572	7
hsa04727	27165	8
hsa04727	2744	8
hsa04727	2752	8
hsa04727	2770	30
hsa04727	2771	30
hsa04727	2773	30
hsa04727	2775	16
hsa04727	2782	14
hsa04727	2783	12
hsa04727	2784	13
hsa04727	2785	13
hsa04727	2786	12
hsa04727	2787	12
hsa04727	2788	12
hsa04727	2790	12
hsa04727	2791	12
hsa04727	2792	13
hsa04727	2793	12
hsa04727	3763	9
hsa04727	4905	3
hsa04727	51764	13
hsa04727	5334	1
hsa04727	54331	12
hsa04727	54407	3
hsa04727	5566	52
hsa04727	5567	51
hsa04727	5568	51
hsa04727	5578	54
hsa04727	5579	56
hsa04727	5582	48
hsa04727	55879	5
hsa04727	55970	14
hsa04727	5613	51
hsa04727	57468	1
hsa04727	59345	12
hsa04727	648044	14
hsa04727	6529	1
hsa04727	6538	1
hsa04727	6540	1
hsa04727	66008	2
hsa04727	6714	25
hsa04727	773	14
hsa04727	774	12
hsa04727	775	24
hsa04727	776	24
hsa04727	778	18
hsa04727	779	18
hsa04727	81539	2
hsa04727	9001	2
hsa04727	92745	1
hsa04727	94235	12
hsa04727	9568	5
hsa04728	10000	59
hsa04728	10488	20
hsa04728	10681	12
hsa04728	111	37
hsa04728	1312	4
hsa04728	1385	26
hsa04728	1386	17
hsa04728	1388	14
hsa04728	1432	34
hsa04728	148327	20
hsa04728	163688	29
hsa04728	1644	10
hsa04728	1812	10
hsa04728	1813	8
hsa04728	1814	2
hsa04728	1815	2
hsa04728	1816	4
hsa04728	207	59
hsa04728	208	59
hsa04728	23236	37
hsa04728	2353	24
hsa04728	2770	30
hsa04728	2771	30
hsa04728	2773	30
hsa04728	2774	6
hsa04728	2775	16
hsa04728	2776	31
hsa04728	2778	35
hsa04728	2782	14
hsa04728	2783	12
hsa04728	2784	13
hsa04728	2785	13
hsa04728	2786	12
hsa04728	2787	12
hsa04728	2788	12
hsa04728	2790	12
hsa04728	2791	12
hsa04728	2792	13
hsa04728	2793	12
hsa04728	28227	5
hsa04728	2890	11
hsa04728	2891	12
hsa04728	2892	10
hsa04728	2893	8
hsa04728	2903	16
hsa04728	2904	16
hsa04728	2931	3
hsa04728	2932	29
hsa04728	3708	26
hsa04728	3709	24
hsa04728	3710	27
hsa04728	3760	9
hsa04728	3762	7
hsa04728	3763	9
hsa04728	3765	7
hsa04728	3798	1
hsa04728	3799	1
hsa04728	3800	1
hsa04728	406	3
hsa04728	409	7
hsa04728	4128	13
hsa04728	4129	13
hsa04728	468	22
hsa04728	50632	1
hsa04728	51764	13
hsa04728	51806	29
hsa04728	5330	39
hsa04728	5331	37
hsa04728	5332	37
hsa04728	54331	12
hsa04728	5499	19
hsa04728	5500	19
hsa04728	5501	19
hsa04728	55012	5
hsa04728	5515	12
hsa04728	5516	12
hsa04728	5518	12
hsa04728	5519	12
hsa04728	5520	9
hsa04728	5521	9
hsa04728	5522	9
hsa04728	5523	5
hsa04728	5525	6
hsa04728	5526	6
hsa04728	5527	6
hsa04728	5528	6
hsa04728	5529	6
hsa04728	5530	21
hsa04728	5532	21
hsa04728	5533	21
hsa04728	5566	52
hsa04728	5567	51
hsa04728	5568	51
hsa04728	5578	54
hsa04728	5579	56
hsa04728	5582	48
hsa04728	55844	9
hsa04728	55970	14
hsa04728	5599	41
hsa04728	5600	34
hsa04728	5601	41
hsa04728	5602	40
hsa04728	5603	34
hsa04728	5613	51
hsa04728	59345	12
hsa04728	6300	35
hsa04728	6323	1
hsa04728	64764	20
hsa04728	648044	14
hsa04728	6531	5
hsa04728	6570	7
hsa04728	6571	7
hsa04728	7054	8
hsa04728	773	14
hsa04728	774	12
hsa04728	775	24
hsa04728	776	24
hsa04728	801	29
hsa04728	805	29
hsa04728	808	29
hsa04728	810	29
hsa04728	815	23
hsa04728	816	23
hsa04728	817	23
hsa04728	818	23
hsa04728	84152	5
hsa04728	84699	20
hsa04728	90993	20
hsa04728	94235	12
hsa04728	9575	3
hsa04728	9586	19
hsa04730	100137049	20
hsa04730	10672	5
hsa04730	10842	1
hsa04730	123745	20
hsa04730	1392	2
hsa04730	1394	2
hsa04730	23236	37
hsa04730	255189	20
hsa04730	2767	10
hsa04730	2768	5
hsa04730	2770	30
hsa04730	2771	30
hsa04730	2773	30
hsa04730	2775	16
hsa04730	2776	31
hsa04730	2778	35
hsa04730	2781	1
hsa04730	283748	20
hsa04730	2890	11
hsa04730	2891	12
hsa04730	2892	10
hsa04730	2895	2
hsa04730	2911	9
hsa04730	2977	9
hsa04730	2982	9
hsa04730	2983	9
hsa04730	3265	48
hsa04730	3479	23
hsa04730	3480	19
hsa04730	369	25
hsa04730	3708	26
hsa04730	3709	24
hsa04730	3710	27
hsa04730	3845	51
hsa04730	4067	10
hsa04730	4842	9
hsa04730	4893	46
hsa04730	5321	20
hsa04730	5330	39
hsa04730	5331	37
hsa04730	5332	37
hsa04730	5515	12
hsa04730	5516	12
hsa04730	5518	12
hsa04730	5519	12
hsa04730	5578	54
hsa04730	5579	56
hsa04730	5582	48
hsa04730	5592	8
hsa04730	5593	7
hsa04730	5594	79
hsa04730	5595	78
hsa04730	5604	57
hsa04730	5605	44
hsa04730	5894	50
hsa04730	6261	4
hsa04730	673	33
hsa04730	773	14
hsa04730	8605	19
hsa04730	8681	19
hsa04740	10798	1
hsa04740	109	35
hsa04740	1179	2
hsa04740	119678	1
hsa04740	119679	1
hsa04740	119682	1
hsa04740	119687	1
hsa04740	119692	1
hsa04740	119694	1
hsa04740	119695	1
hsa04740	119749	1
hsa04740	119764	1
hsa04740	119765	1
hsa04740	119772	1
hsa04740	119774	1
hsa04740	120065	1
