mmu_geneid	mmu_counts	hsa_geneid	has_counts	dme_geneid	dme_counts
58911	1	55131	1		
58991	1	55157	1		
58992	1	55163	2		
59007	1	55168	1		
59010	1	55173	1		
59015	1	55176	4		
59021	1	55191	2		
59024	1	55204	1		
59026	1	55215	1		
59028	1	55217	1		
59031	1	55224	2		
59038	1	55226	1		
59079	1	55229	2		
59288	1	55233	1		
60321	1	55236	1		
60322	1	55240	1		
60533	1	55247	1		
60534	1	55256	2		
60597	1	55272	1		
60599	1	55276	7		
60613	1	55278	2		
63856	1	55284	1		
63873	1	55294	1		
63953	1	55300	3		
63959	1	55301	2		
63993	1	55304	2		
64008	1	55312	2		
64010	1	55331	1		
64051	1	55339	1		
64058	1	55341	1		
64095	1	55349	2		
64099	1	55353	1		
64138	1	55361	3		
64139	1	55367	2		
64144	1	55423	1		
64176	1	55432	1		
64209	1	55437	1		
64340	1	55454	2		
64657	1	55500	2		
64659	1	55501	1		
64704	1	55503	2		
64707	1	55504	1		
64931	1	55505	1		
64933	1	55506	2		
65019	1	55512	2		
65020	1	55515	1		
65254	1	55520	1		
65962	1	55534	1		
65969	1	55540	1		
65972	1	55558	1		
66053	1	55567	1		
66055	1	55568	2		
66069	1	55577	1		
66070	1	55584	1		
66071	1	55585	1		
66073	1	55586	2		
66082	1	55589	1		
66085	1	55593	1		
66101	1	55616	2		
66113	1	55624	1		
66125	1	55627	2		
66163	1	55630	1		
66181	1	55650	2		
66190	1	55651	1		
66201	1	55660	1		
66204	1	55666	1		
66211	1	55670	1		
66222	1	55687	1		
66223	1	55696	1		
66231	1	55697	2		
66235	1	55699	1		
66242	1	55703	6		
66245	1	55706	1		
66251	1	55711	1		
66256	1	55718	5		
66258	1	55738	1		
66277	1	55740	1		
66286	1	55741	1		
66292	1	55742	1		
66317	1	55746	1		
66326	1	55748	4		
66355	1	55750	2		
66362	1	55752	1		
66371	1	55753	5		
66384	1	55757	1		
66407	1	55766	2		
66419	1	55768	1		
66435	1	55770	1		
66446	1	55781	1		
66448	1	55788	1		
66464	1	55790	2		
66475	1	55799	7		
66480	1	55801	2		
66481	1	55802	1		
66482	1	55808	2		
66483	1	55811	3		
66489	1	55813	1		
66492	1	55821	2		
66515	1	55825	4		
66530	1	55829	1		
66537	1	55844	9		
66541	1	55845	1		
66583	1	55850	1		
66585	1	55851	2		
66590	1	55862	1		
66603	1	55869	2		
66615	1	55870	2		
66618	1	55879	5		
66624	1	55902	5		
66629	1	55904	1		
66641	1	55907	2		
66642	1	55914	1		
66656	1	55916	4		
66659	1	55958	1		
66661	1	55964	1		
66700	1	55967	6		
66711	1	55968	1		
66725	1	55970	14		
66753	1	55998	5		
66786	1	56000	5		
66795	1	56001	5		
66797	1	56034	9		
66799	1	56052	2		
66810	1	56259	1		
66811	1	56267	4		
66822	1	56288	7		
66826	1	56302	1		
66845	1	56413	2		
66848	1	56474	2		
66861	1	56475	1		
66877	1	56477	3		
66881	1	56479	1		
66890	1	56548	1		
66894	1	56603	2		
66899	1	56605	1		
66911	1	56623	3		
66914	1	56624	2		
66921	1	56649	1		
66932	1	56655	7		
66935	1	56656	1		
66940	1	56670	1		
66965	1	56681	2		
66966	1	56776	1		
66967	1	56832	3		
66973	1	56848	6		
67023	1	56886	1		
67025	1	56893	1		
67028	1	56894	3		
67039	1	56895	3		
67045	1	56896	1		
67053	1	56898	3		
67064	1	56901	6		
67087	1	56903	1		
67096	1	56904	1		
67097	1	56907	1		
67115	1	56913	2		
67134	1	56915	1		
67141	1	56920	1		
67153	1	56922	2		
67160	1	56923	1		
67186	1	56924	7		
67196	1	56949	1		
67204	1	56953	4		
67207	1	56954	1		
67217	1	56983	1		
67229	1	56985	2		
67242	1	56994	3		
67248	1	56998	1		
67281	1	57007	1		
67337	1	57016	5		
67345	1	57026	2		
67381	1	57030	4		
67384	1	57038	1		
67397	1	57053	1		
67398	1	57084	4		
67420	1	57103	1		
67422	1	57104	2		
67427	1	57105	2		
67437	1	57107	1		
67439	1	57118	1		
67442	1	57121	2		
67451	1	57122	1		
67455	1	57132	1		
67459	1	57134	3		
67465	1	57144	7		
67474	1	57154	3		
67475	1	57171	1		
67489	1	57172	1		
67528	1	57176	1		
67561	1	57187	2		
67588	1	57192	1		
67618	1	57216	1		
67619	1	57292	3		
67664	1	57369	1		
67671	1	57379	2		
67676	1	57403	1		
67681	1	57406	1		
67707	1	57448	1		
67727	1	57452	2		
67731	1	57455	1		
67772	1	57461	1		
67838	1	57468	1		
67839	1	57472	1		
67841	1	57486	1		
67847	1	57494	2		
67849	1	57498	1		
67874	1	57502	1		
67891	1	57505	1		
67895	1	57506	7		
67897	1	57510	1		
67921	1	57521	5		
67933	1	57522	1		
67941	1	57530	1		
67945	1	57551	1		
67955	1	57552	1		
67956	1	57555	1		
67958	1	57556	1		
67959	1	57568	1		
67963	1	57571	3		
67973	1	57580	1		
67994	1	57599	1		
68011	1	57620	1		
68028	1	57644	1		
68052	1	57678	3		
68077	1	57679	1		
68097	1	57680	1		
68147	1	57689	2		
68159	1	57697	1		
68166	1	57704	3		
68172	1	57715	1		
68183	1	57733	3		
68193	1	57804	9		
68205	1	57818	10		
68209	1	57819	2		
68219	1	57835	1		
68272	1	57863	1		
68273	1	58191	2		
68328	1	58472	1		
68365	1	58477	1		
68421	1	58478	2		
68428	1	58484	3		
68436	1	58494	4		
68441	1	58497	1		
68458	1	58498	4		
68463	1	58508	1		
68473	1	58510	2		
68479	1	58511	1		
68481	1	58517	1		
68533	1	58528	1		
68537	1	58985	2		
68565	1	59067	3		
68566	1	59082	1		
68576	1	59272	2		
68592	1	59277	1		
68611	1	59283	7		
68612	1	59284	7		
68626	1	59285	7		
68667	1	59340	1		
68695	1	59341	1		
68705	1	59343	2		
68713	1	59345	12		
68729	1	59350	1		
68735	1	60401	1		
68776	1	60412	1		
68816	1	60481	3		
68879	1	60482	1		
68915	1	60485	1		
68922	1	60490	2		
68938	1	60495	3		
68942	1	60496	1		
68943	1	60528	1		
68953	1	60559	1		
68969	1	60682	1		
68975	1	63036	2		
68977	1	63826	1		
68981	1	63875	1		
68988	1	63893	1		
68991	1	63917	2		
69019	1	63923	4		
69089	1	63931	1		
69116	1	63970	1		
69125	1	64064	3		
69129	1	64065	1		
69162	1	64077	1		
69188	1	64080	1		
69192	1	64083	1		
69237	1	64087	2		
69288	1	64098	1		
69305	1	64101	2		
69372	1	64106	1		
69482	1	64109	2		
69527	1	64121	1		
69574	1	64127	5		
69582	1	64131	3		
69608	1	64132	3		
69639	1	64135	5		
69698	1	64137	1		
69700	1	64145	1		
69710	1	64170	2		
69718	1	64215	1		
69724	1	64218	1		
69731	1	64221	1		
69736	1	64223	2		
69780	1	64240	3		
69790	1	64241	3		
69807	1	64282	1		
69878	1	64321	1		
69908	1	64324	1		
69912	1	64326	2		
69928	1	64332	1		
69955	1	64343	1		
70047	1	64374	1		
70052	1	64393	1		
70093	1	64398	2		
70120	1	64399	4		
70122	1	64409	2		
70160	1	64411	3		
70223	1	64421	2		
70248	1	64422	1		
70337	1	64425	4		
70358	1	64446	1		
70361	1	64506	3		
70377	1	64579	2		
70425	1	64581	2		
70461	1	64600	10		
70527	1	64682	5		
70560	1	64744	1		
70603	1	64750	3		
70640	1	64764	20		
70686	1	64768	3		
70699	1	64772	1		
70729	1	64781	1		
70737	1	64784	1		
70767	1	64802	2		
70790	1	64805	1		
70791	1	64806	1		
70839	1	64816	1		
70974	1	64834	1		
71089	1	64837	1		
71336	1	64840	1		
71340	1	64841	1		
71365	1	64850	2		
71382	1	64895	1		
71683	1	64900	3		
71693	1	64902	3		
71702	1	64926	1		
71713	1	64928	1		
71718	1	64960	1		
71726	1	64963	1		
71740	1	64965	1		
71751	1	64968	1		
71797	1	64969	1		
71805	1	64979	1		
71807	1	64981	1		
71810	1	64983	1		
71819	1	65003	1		
71844	1	65005	1		
71853	1	65008	1		
71884	1	65010	1		
71885	1	65018	1		
71889	1	65083	1		
71934	1	65108	2		
71941	1	65109	2		
71950	1	65110	2		
71984	1	65220	2		
72017	1	65263	3		
72026	1	65264	1		
72027	1	65985	1		
72047	1	66008	2		
72058	1	78989	1		
72068	1	79001	1		
72124	1	79008	1		
72129	1	79017	1		
72136	1	79023	1		
72162	1	79053	2		
72175	1	79054	1		
72198	1	79058	1		
72258	1	79071	4		
72265	1	79077	2		
72293	1	79087	2		
72318	1	79132	1		
72322	1	79139	2		
72349	1	79143	1		
72361	1	79158	1		
72399	1	79168	1		
72415	1	79178	2		
72461	1	79228	1		
72515	1	79290	1		
72542	1	79295	1		
72543	1	79310	1		
72544	1	79317	1		
72554	1	79324	1		
72587	1	79339	1		
72654	1	79345	1		
72662	1	79365	1		
72685	1	79369	2		
72774	1	79444	5		
72775	1	79465	1		
72787	1	79473	1		
72843	1	79501	1		
72949	1	79541	1		
73174	1	79544	1		
73192	1	79586	2		
73246	1	79587	1		
73649	1	79590	1		
73674	1	79602	3		
73677	1	79603	2		
73683	1	79611	2		
73711	1	79621	1		
73728	1	79623	2		
73736	1	79631	1		
73744	1	79643	1		
73902	1	79644	1		
73916	1	79646	2		
73998	1	79658	1		
74002	1	79659	3		
74006	1	79660	1		
74008	1	79661	1		
74018	1	79671	2		
74043	1	79679	1		
74044	1	79695	2		
74051	1	79709	2		
74091	1	79717	2		
74094	1	79718	1		
74104	1	79720	1		
74105	1	79723	1		
74108	1	79728	1		
74114	1	79731	1		
74145	1	79748	1		
74156	1	79760	1		
74167	1	79784	3		
74180	1	79796	2		
74191	1	79799	11		
74198	1	79813	1		
74206	1	79814	2		
74244	1	79833	1		
74320	1	79837	3		
74335	1	79840	1		
74351	1	79861	3		
74386	1	79868	2		
74469	1	79869	1		
74499	1	79885	2		
74559	1	79888	3		
74568	1	79897	1		
74591	1	79901	1		
74610	1	79902	1		
74729	1	79923	1		
74732	1	79944	1		
74734	1	79947	1		
74737	1	79966	4		
74764	1	79981	1		
74776	1	79993	1		
74778	1	80010	1		
74998	1	80025	2		
75062	1	80031	1		
75209	1	80055	2		
75292	1	80142	2		
75398	1	80143	1		
75410	1	80145	1		
75454	1	80146	3		
75475	1	80153	1		
75563	1	80168	1		
75570	1	80198	2		
75572	1	80201	12		
75590	1	80222	1		
75608	1	80223	1		
75617	1	80228	1		
75669	1	80230	1		
75717	1	80233	1		
75723	1	80235	1		
75744	1	80267	1		
75747	1	80270	2		
75764	1	80271	4		
75767	1	80301	1		
75778	1	80308	2		
75805	1	80310	8		
75901	1	80319	1		
76113	1	80326	8		
76184	1	80328	1		
76199	1	80329	1		
76308	1	80331	1		
76355	1	80335	1		
76375	1	80336	3		
76429	1	80339	2		
76441	1	80343	1		
76459	1	80347	2		
76479	1	80349	1		
76572	1	80380	1		
76626	1	80381	1		
76687	1	80700	1		
76808	1	80704	1		
76846	1	80781	1		
76854	1	80824	1		
76898	1	80834	2		
76936	1	80835	1		
76938	1	80854	2		
76943	1	80896	1		
76959	1	81027	3		
76969	1	81029	8		
76980	1	81030	1		
77038	1	81035	1		
77040	1	81050	1		
77305	1	81061	1		
77371	1	81099	1		
77480	1	81127	1		
77582	1	81168	1		
77590	1	81282	1		
77595	1	81285	1		
77622	1	81300	1		
77683	1	81309	1		
77706	1	81318	1		
77721	1	81327	1		
77777	1	81328	1		
77891	1	81341	1		
78287	1	81392	1		
78294	1	81399	1		
78473	1	81442	1		
78514	1	81448	1		
78523	1	81466	1		
78600	1	81469	1		
78618	1	81470	1		
78655	1	81472	1		
78757	1	81490	2		
78798	1	81537	1		
78803	1	81539	2		
78826	1	81567	1		
78893	1	81578	2		
78894	1	81579	10		
78925	1	81605	1		
79264	1	81607	1		
79362	1	81608	1		
80294	1	81616	6		
80509	1	81617	2		
80706	1	81624	1		
80718	1	81691	1		
80721	1	81696	1		
80733	1	81697	1		
80859	1	81797	1		
80861	1	81839	1		
80885	1	81848	1		
80904	1	81849	2		
80905	1	81873	6		
81004	1	81876	1		
81500	1	81888	2		
81535	1	81889	2		
81600	1	81929	1		
81601	1	83401	1		
81898	1	83439	12		
81906	1	83440	3		
81910	1	83443	1		
83383	1	83447	5		
83410	1	83464	2		
83429	1	83544	1		
83433	1	83547	2		
83603	1	83549	3		
83945	1	83551	1		
83961	1	83593	5		
84036	1	83594	2		
84092	1	83660	4		
84112	1	83667	1		
84505	1	83700	4		
85030	1	83706	1		
85031	1	83729	2		
85305	1	83732	1		
93734	1	83734	1		
93757	1	83737	4		
93765	1	83740	2		
93806	1	83756	2		
93840	1	83852	1		
93896	1	83860	2		
94044	1	83933	2		
94061	1	83943	1		
94062	1	83990	1		
94063	1	84000	1		
94064	1	84002	2		
94065	1	84076	4		
94066	1	84126	1		
94178	1	84128	1		
94185	1	84134	1		
94226	1	84135	1		
94230	1	84152	5		
94232	1	84153	1		
94275	1	84172	4		
94315	1	84186	1		
94332	1	84188	1		
97064	1	84245	2		
97848	1	84249	1		
98053	1	84254	4		
98366	1	84264	1		
98388	1	84265	6		
98432	1	84274	2		
98878	1	84284	3		
98956	1	84305	2		
98985	1	84309	1		
99011	1	84313	1		
99167	1	84321	2		
99296	1	84335	2		
99371	1	84364	1		
99683	1	84433	3		
100017	1	84440	1		
100019	1	84441	1		
100226	1	84444	2		
100683	1	84447	2		
100763	1	84448	1		
101214	1	84464	1		
101314	1	84501	1		
101351	1	84516	1		
101540	1	84532	5		
101543	1	84539	1		
101592	1	84552	4		
101809	1	84572	1		
101831	1	84612	4		
101943	1	84617	3		
102022	1	84618	4		
102436	1	84620	3		
102462	1	84628	2		
102657	1	84634	1		
103135	1	84647	10		
103236	1	84649	3		
103468	1	84674	1		
103554	1	84693	5		
103677	1	84699	20		
103737	1	84701	7		
103806	1	84706	5		
103968	1	84720	2		
104156	1	84735	4		
104215	1	84769	1		
104443	1	84787	1		
104444	1	84790	3		
104458	1	84803	3		
104625	1	84812	5		
104806	1	84844	1		
105000	1	84867	1		
105083	1	84876	4		
105148	1	84890	2		
105193	1	84916	1		
105245	1	84920	2		
105349	1	84938	1		
105372	1	84950	1		
105446	1	84957	1		
105513	1	84962	1		
105651	1	84971	1		
105855	1	84991	1		
106039	1	84992	2		
106042	1	85007	2		
106052	1	85235	2		
106407	1	85236	3		
106572	1	85301	6		
106628	1	85320	1		
107045	1	85358	1		
107146	1	85365	2		
107271	1	85366	8		
107305	1	85407	2		
107338	1	85409	1		
107435	1	85414	2		
107448	1	85417	4		
107449	1	85464	1		
107513	1	85465	3		
107585	1	85477	3		
107686	1	85479	1		
107701	1	85480	2		
107732	1	87178	3		
107734	1	89780	9		
107747	1	89801	1		
107829	1	89845	1		
107831	1	89846	1		
107932	1	89849	1		
107939	1	89853	1		
107951	1	89869	6		
108011	1	89910	1		
108012	1	89953	1		
108017	1	90161	1		
108043	1	90249	1		
108062	1	90293	1		
108067	1	90353	1		
108077	1	90390	1		
108096	1	90423	8		
108101	1	90427	1		
108114	1	90665	1		
108121	1	90673	1		
108124	1	90701	1		
108138	1	90865	2		
108151	1	90952	2		
108155	1	90993	20		
108687	1	91012	2		
108829	1	91181	1		
109075	1	91319	1		
109093	1	91373	2		
109115	1	91442	1		
109161	1	91445	1		
109620	1	91543	1		
109624	1	91734	2		
109676	1	91782	1		
109754	1	91807	8		
109778	1	92335	2		
109785	1	92359	1		
109791	1	92421	1		
109801	1	92483	5		
109815	1	92552	1		
109821	1	92579	10		
110084	1	92597	1		
110147	1	92745	1		
110175	1	92815	2		
110198	1	92856	1		
110304	1	92912	1		
110326	1	92935	2		
110351	1	92960	1		
110511	1	93010	1		
110606	1	93034	4		
110616	1	93100	2		
110784	1	93129	1		
110794	1	93183	2		
110816	1	93343	1		
110835	1	93408	4		
110855	1	93589	7		
110862	1	93643	1		
110895	1	93650	1		
110902	1	94005	2		
110954	1	94026	1		
110959	1	94030	1		
110960	1	94160	1		
111173	1	94235	12		
111174	1	94239	2		
112408	1	94241	1		
114128	1	94274	1		
114229	1	96764	1		
114249	1	103910	5		
114479	1	112398	3		
114615	1	112399	3		
114641	1	112401	5		
114715	1	112483	2		
114716	1	112714	3		
116733	1	112744	1		
116838	1	112755	2		
116873	1	112817	3		
116891	1	112849	1		
116914	1	112950	1		
116940	1	113026	5		
117004	1	113130	1		
117005	1	113189	1		
117146	1	113235	2		
117198	1	113278	1		
117600	1	113451	2		
118451	1	113457	3		
121022	1	113612	2		
140483	1	113675	6		
140484	1	113878	1		
140486	1	114112	2		
140491	1	114548	3		
140493	1	114609	5		
140498	1	114805	2		
140500	1	114907	1		
140570	1	115004	1		
140571	1	115019	1		
140629	1	115024	4		
140630	1	115111	1		
140742	1	115201	1		
140780	1	115650	5		
140792	1	115653	1		
140795	1	115727	2		
140806	1	115752	1		
170442	1	116028	1		
170639	1	116285	2		
170648	1	116379	2		
170736	1	116443	7		
170744	1	116444	7		
170745	1	116519	1		
170762	1	116931	1		
170788	1	116983	1		
170930	1	116984	1		
170936	1	116985	1		
171209	1	116986	2		
171382	1	116987	1		
171429	1	116988	1		
171543	1	117145	1		
192113	1	117157	1		
192119	1	117178	1		
192159	1	117247	2		
192167	1	117248	2		
192193	1	117581	1		
192289	1	118424	3		
192663	1	118460	1		
192786	1	118672	2		
193053	1	118788	2		
193116	1	119391	4		
193670	1	119548	2		
193838	1	119678	1		
194309	1	119679	1		
194352	1	119682	1		
194433	1	119687	1		
194735	1	119692	1		
195046	1	119694	1		
195236	1	119695	1		
195434	1	119749	1		
195646	1	119764	1		
207521	1	119765	1		
207911	1	119772	1		
208043	1	119774	1		
208092	1	120065	1		
208104	1	120066	1		
208836	1	120227	2		
208846	1	120586	1		
208890	1	120775	1		
208898	1	120776	1		
209200	1	120787	1		
209354	1	120793	1		
209446	1	120796	1		
209456	1	120892	1		
209512	1	121129	1		
209513	1	121130	1		
209517	1	121275	1		
209837	1	121278	3		
210106	1	121364	1		
210274	1	121504	3		
210789	1	122011	2		
210801	1	122042	1		
211286	1	122481	2		
211323	1	122618	3		
211389	1	122622	3		
211446	1	122706	1		
211472	1	122740	1		
211586	1	122742	1		
211651	1	122748	1		
211652	1	122786	1		
211673	1	122809	4		
211924	1	122970	3		
212285	1	123099	2		
212398	1	123263	2		
212503	1	123264	1		
212541	1	123283	1		
212880	1	123688	2		
212989	1	123745	20		
213498	1	123876	2		
213527	1	124404	1		
213539	1	124454	3		
213550	1	124538	1		
213575	1	124540	1		
213773	1	124583	2		
213895	1	124975	5		
213990	1	124995	1		
214111	1	125061	3		
214505	1	125958	1		
214523	1	125962	1		
214531	1	125963	1		
214593	1	125965	7		
214627	1	125981	2		
214763	1	126014	1		
214897	1	126129	5		
214968	1	126328	6		
215114	1	126370	1		
215303	1	126374	1		
215335	1	126541	1		
215445	1	126792	3		
215632	1	126961	3		
215854	1	127059	1		
215855	1	127062	1		
215856	1	127064	1		
215859	1	127066	1		
216154	1	127068	1		
216188	1	127069	1		
216197	1	127074	1		
216440	1	127077	1		
216578	1	127124	8		
216724	1	127281	2		
216749	1	127385	1		
216766	1	127623	1		
216767	1	128239	1		
216783	1	128312	3		
216805	1	128360	1		
216856	1	128366	1		
216859	1	128367	1		
216965	1	128368	1		
216987	1	128371	1		
217109	1	128372	1		
217166	1	128866	1		
217207	1	128869	2		
217258	1	129401	1		
217262	1	129607	2		
217265	1	129642	3		
217337	1	129685	1		
217342	1	129807	2		
217364	1	130013	2		
217365	1	130075	1		
217369	1	130340	1		
217666	1	130367	1		
217692	1	130399	1		
217715	1	130589	3		
217716	1	131405	1		
217734	1	131669	2		
217864	1	131870	2		
217869	1	131873	4		
217995	1	131890	3		
218038	1	132158	4		
218066	1	132430	3		
218210	1	132789	2		
218294	1	133121	1		
218343	1	134083	1		
218693	1	134111	1		
218811	1	134147	1		
218877	1	134430	1		
219019	1	134526	1		
223455	1	134860	1		
223753	1	134864	1		
223827	1	135152	1		
223881	1	135250	1		
223920	1	135924	1		
223921	1	135941	1		
223970	1	135946	1		
224045	1	135948	1		
224092	1	137075	4		
224143	1	137492	1		
224630	1	137964	3		
224794	1	137970	1		
224805	1	138050	3		
224814	1	138429	3		
224824	1	138474	1		
224912	1	138716	2		
224997	1	138799	1		
225028	1	138802	1		
225192	1	138803	1		
225215	1	138804	1		
225256	1	138805	1		
225348	1	138881	1		
225363	1	138882	1		
225579	1	138883	1		
225644	1	139596	2		
225825	1	139760	2		
225870	1	139804	1		
225888	1	140465	2		
225929	1	140679	5		
225997	1	140735	1		
225998	1	140739	1		
226251	1	140801	1		
226278	1	140803	1		
226304	1	140838	2		
226414	1	140885	1		
226418	1	140886	3		
226517	1	143187	1		
226525	1	143471	1		
226539	1	143496	1		
226564	1	143502	1		
226565	1	143503	1		
226601	1	143630	1		
226604	1	143686	1		
226856	1	143689	1		
226922	1	144124	1		
226970	1	144125	1		
226982	1	144165	1		
227120	1	144193	2		
227154	1	144245	2		
227327	1	144983	1		
227541	1	145173	1		
227699	1	145226	2		
227700	1	145957	1		
227715	1	146664	3		
227789	1	146754	1		
228026	1	146956	2		
228228	1	147700	1		
228410	1	148022	8		
228443	1	148327	20		
228684	1	148581	1		
228769	1	149233	3		
228960	1	149461	4		
228966	1	150084	2		
228998	1	150681	1		
229279	1	150763	3		
229445	1	151056	7		
229512	1	151449	2		
229589	1	151531	3		
229593	1	151636	1		
229658	1	151648	1		
229776	1	151903	1		
230082	1	152586	2		
230099	1	153527	1		
230484	1	154064	1		
230577	1	154141	3		
230596	1	154664	1		
230709	1	154796	1		
230737	1	154810	1		
230777	1	155066	8		
230784	1	155382	1		
230899	1	157506	2		
231042	1	157855	3		
231051	1	158067	2		
231098	1	158131	1		
231148	1	158835	2		
231252	1	158983	3		
231380	1	160287	5		
231464	1	160428	1		
231637	1	160851	4		
231672	1	161742	1		
231805	1	162417	4		
231871	1	162466	2		
232156	1	162514	1		
232157	1	162998	1		
232227	1	163688	29		
232313	1	163702	2		
232333	1	165829	1		
232345	1	166012	1		
232449	1	166336	1		
232790	1	166378	1		
232791	1	166824	1		
232801	1	166929	2		
232811	1	167227	1		
232943	1	168391	2		
232989	1	168620	1		
233073	1	169044	1		
233079	1	169355	3		
233081	1	170506	1		
233189	1	170572	1		
233274	1	170712	7		
233549	1	171558	2		
233571	1	171568	6		
233578	1	192111	1		
233670	1	192134	2		
233789	1	195814	1		
233826	1	196294	1		
233904	1	196335	1		
233908	1	196403	1		
233979	1	196513	1		
234130	1	196743	1		
234135	1	196883	33		
234258	1	197257	1		
234353	1	197258	3		
234384	1	197259	1		
234594	1	197342	1		
234664	1	199857	2		
234669	1	200186	3		
234671	1	200576	4		
234673	1	200734	1		
234699	1	200895	3		
234734	1	200909	1		
234852	1	200916	1		
234857	1	200931	1		
234865	1	200959	5		
234959	1	201163	1		
235040	1	201254	1		
235248	1	201562	4		
235256	1	201595	3		
235415	1	201633	1		
235416	1	203068	3		
235439	1	204219	2		
235504	1	206358	1		
235584	1	219417	1		
235587	1	219428	1		
235610	1	219429	1		
235611	1	219431	1		
235626	1	219432	1		
236509	1	219436	1		
236784	1	219437	1		
236785	1	219438	1		
236794	1	219447	1		
237107	1	219453	1		
237211	1	219464	1		
237213	1	219469	1		
237221	1	219473	1		
237362	1	219477	1		
237433	1	219479	1		
237636	1	219482	1		
237730	1	219484	1		
237860	1	219487	1		
237911	1	219493	1		
238023	1	219699	1		
238130	1	219858	1		
239081	1	219865	1		
239122	1	219869	1		
239319	1	219870	1		
239739	1	219873	1		
239827	1	219874	1		
239845	1	219875	1		
240028	1	219927	1		
240057	1	219931	1		
240549	1	219952	1		
240667	1	219954	1		
240672	1	219956	1		
240873	1	219957	1		
240894	1	219958	1		
241118	1	219959	1		
241196	1	219960	1		
241197	1	219965	1		
241274	1	219968	1		
241324	1	219981	1		
242122	1	219982	1		
242285	1	219983	1		
242521	1	219986	1		
242557	1	219988	1		
242607	1	220988	1		
242864	1	221037	1		
243270	1	221357	4		
243548	1	221613	2		
243621	1	221823	5		
243743	1	221830	4		
243961	1	221955	1		
244141	1	222236	1		
244178	1	222537	1		
244179	1	223117	1		
244187	1	245711	2		
244416	1	245972	11		
244486	1	245973	8		
244562	1	246175	1		
244650	1	246184	5		
244668	1	246213	4		
245474	1	246243	1		
245527	1	246721	6		
245537	1	252969	1		
245616	1	253260	1		
245666	1	253314	5		
245670	1	253430	1		
245847	1	253558	3		
245857	1	253782	2		
246133	1	254531	3		
246710	1	254783	1		
246788	1	254786	1		
252903	1	254879	1		
257630	1	254973	1		
257662	1	255027	1		
257665	1	255189	20		
257666	1	255626	3		
257667	1	255631	6		
257881	1	255725	1		
257883	1	255967	1		
257884	1	256076	4		
257887	1	256144	1		
257888	1	256148	1		
257889	1	256435	2		
257890	1	256471	1		
257891	1	256892	1		
257898	1	257194	1		
257900	1	257202	3		
257902	1	257397	3		
257904	1	258010	1		
257909	1	259197	1		
257910	1	259230	2		
257912	1	259285	1		
257913	1	259286	1		
257915	1	259287	1		
257916	1	259289	1		
257917	1	259290	1		
257919	1	259291	1		
257921	1	259292	1		
257926	1	259293	1		
257929	1	259294	1		
257932	1	259295	1		
257933	1	259296	1		
257936	1	259307	8		
257939	1	260293	1		
257941	1	260425	2		
257947	1	260434	1		
257950	1	261729	1		
257951	1	266722	1		
257956	1	282616	2		
257958	1	282617	2		
257959	1	282618	2		
257962	1	282763	1		
257972	1	282770	1		
257974	1	282775	1		
257978	1	283092	1		
257979	1	283093	1		
257985	1	283111	1		
258016	1	283159	1		
258019	1	283160	1		
258020	1	283162	1		
258022	1	283189	1		
258023	1	283208	2		
258025	1	283209	1		
258027	1	283297	1		
258028	1	283365	1		
258036	1	283459	2		
258039	1	283464	1		
258055	1	283694	1		
258056	1	283748	20		
258065	1	283871	2		
258067	1	283927	1		
258069	1	284004	1		
258074	1	284098	2		
258086	1	284217	7		
258087	1	284383	1		
258089	1	284433	1		
258097	1	284521	1		
258098	1	284532	1		
258103	1	284541	2		
258105	1	284716	2		
258111	1	285126	1		
258113	1	285190	1		
258117	1	285203	1		
258120	1	285220	1		
258134	1	285242	1		
258135	1	285362	1		
258136	1	285659	1		
258139	1	286151	1		
258147	1	286204	1		
258151	1	286362	1		
258153	1	286365	1		
258154	1	286436	3		
258155	1	286530	1		
258156	1	317749	2		
258158	1	317772	2		
258160	1	319100	1		
258168	1	326625	2		
258173	1	333932	3		
258177	1	337876	2		
258178	1	338376	3		
258189	1	338382	3		
258196	1	338398	1		
258198	1	338442	1		
258201	1	338662	1		
258203	1	338674	1		
258206	1	338675	1		
258207	1	338751	1		
258216	1	338755	1		
258218	1	338821	1		
258222	1	339221	2		
258224	1	339302	1		
258227	1	339983	2		
258228	1	340024	2		
258231	1	340061	2		
258232	1	340156	8		
258233	1	340273	1		
258235	1	340485	2		
258238	1	340529	3		
258241	1	340665	2		
258242	1	340980	1		
258245	1	341152	1		
258246	1	341276	1		
258247	1	341392	2		
258248	1	341416	1		
258249	1	341418	1		
258252	1	341568	1		
258255	1	341799	1		
258257	1	341947	7		
258258	1	343169	1		
258259	1	343171	1		
258261	1	343172	1		
258263	1	343173	1		
258264	1	343406	1		
258265	1	343563	1		
258266	1	345456	4		
258267	1	345611	1		
258268	1	346517	1		
258269	1	346525	1		
258270	1	346528	1		
258271	1	346562	3		
258272	1	346606	3		
258273	1	347168	1		
258274	1	347169	1		
258275	1	347468	1		
258276	1	347688	3		
258277	1	347733	3		
258278	1	348158	2		
258279	1	348180	1		
258280	1	348995	1		
258281	1	349565	2		
258282	1	353091	1		
258283	1	353164	1		
258284	1	353376	4		
258285	1	353497	1		
258286	1	353500	2		
258287	1	353514	1		
258288	1	373156	5		
258289	1	374291	6		
258290	1	374378	2		
258291	1	374659	1		
258292	1	375189	4		
258293	1	375775	1		
258294	1	375790	1		
258295	1	376497	1		
258296	1	377677	1		
258297	1	377841	3		
258298	1	378708	1		
