pathway_id	gene_id	counts
mmu04724	14699	13
mmu04724	14700	12
mmu04724	14701	14
mmu04724	14702	12
mmu04724	14704	13
mmu04724	14706	12
mmu04724	14707	12
mmu04724	14708	12
mmu04724	14709	12
mmu04724	14710	12
mmu04724	14799	11
mmu04724	14800	12
mmu04724	14802	8
mmu04724	14805	2
mmu04724	14806	2
mmu04724	14807	2
mmu04724	14809	2
mmu04724	14810	15
mmu04724	14811	16
mmu04724	14812	16
mmu04724	14813	12
mmu04724	14814	12
mmu04724	14816	9
mmu04724	14823	2
mmu04724	16438	26
mmu04724	16439	24
mmu04724	16440	27
mmu04724	16519	9
mmu04724	170483	7
mmu04724	18747	51
mmu04724	18749	50
mmu04724	18750	52
mmu04724	18751	55
mmu04724	18752	47
mmu04724	18783	20
mmu04724	18795	37
mmu04724	18796	39
mmu04724	18797	37
mmu04724	18798	37
mmu04724	18805	10
mmu04724	18806	9
mmu04724	19055	21
mmu04724	19056	21
mmu04724	19057	21
mmu04724	19058	20
mmu04724	19059	20
mmu04724	19108	50
mmu04724	20510	2
mmu04724	20511	2
mmu04724	20512	1
mmu04724	20513	1
mmu04724	210044	32
mmu04724	210274	1
mmu04724	211429	19
mmu04724	216227	4
mmu04724	216456	8
mmu04724	22063	3
mmu04724	224129	37
mmu04724	224997	1
mmu04724	232889	19
mmu04724	242443	7
mmu04724	242607	1
mmu04724	243961	1
mmu04724	26413	77
mmu04724	26417	77
mmu04724	26556	2
mmu04724	26557	2
mmu04724	26558	2
mmu04724	268934	3
mmu04724	271844	19
mmu04724	329502	20
mmu04724	432530	35
mmu04724	53623	10
mmu04724	58234	1
mmu04724	64337	13
mmu04724	66066	12
mmu04724	67760	3
mmu04724	72961	4
mmu04724	76257	3
mmu04724	78390	19
mmu04725	100043507	12
mmu04725	100503710	14
mmu04725	104110	33
mmu04725	104111	34
mmu04725	108015	2
mmu04725	108058	23
mmu04725	110834	2
mmu04725	110862	1
mmu04725	11423	2
mmu04725	11438	3
mmu04725	11440	3
mmu04725	11441	5
mmu04725	11444	3
mmu04725	11512	34
mmu04725	11513	32
mmu04725	11514	34
mmu04725	11515	34
mmu04725	11651	59
mmu04725	11652	59
mmu04725	11911	22
mmu04725	12043	19
mmu04725	12286	14
mmu04725	12287	12
mmu04725	12288	24
mmu04725	12289	24
mmu04725	12292	18
mmu04725	12322	23
mmu04725	12323	23
mmu04725	12325	23
mmu04725	12326	9
mmu04725	12647	2
mmu04725	12669	6
mmu04725	12671	8
mmu04725	12672	3
mmu04725	12912	26
mmu04725	12913	20
mmu04725	14281	24
mmu04725	14360	12
mmu04725	14672	10
mmu04725	14677	30
mmu04725	14678	30
mmu04725	14679	30
mmu04725	14681	16
mmu04725	14682	31
mmu04725	14688	14
mmu04725	14693	12
mmu04725	14695	13
mmu04725	14696	12
mmu04725	14697	12
mmu04725	14699	13
mmu04725	14700	12
mmu04725	14701	14
mmu04725	14702	12
mmu04725	14704	13
mmu04725	14706	12
mmu04725	14707	12
mmu04725	14708	12
mmu04725	14709	12
mmu04725	14710	12
mmu04725	15461	48
mmu04725	16438	26
mmu04725	16439	24
mmu04725	16440	27
mmu04725	16452	12
mmu04725	16515	2
mmu04725	16518	3
mmu04725	16519	9
mmu04725	16520	2
mmu04725	16522	9
mmu04725	16535	5
mmu04725	16536	1
mmu04725	16653	51
mmu04725	18176	46
mmu04725	18706	66
mmu04725	18707	66
mmu04725	18708	65
mmu04725	18709	65
mmu04725	18710	65
mmu04725	18747	51
mmu04725	18749	50
mmu04725	18750	52
mmu04725	18751	55
mmu04725	18752	47
mmu04725	18795	37
mmu04725	18796	39
mmu04725	18797	37
mmu04725	18798	37
mmu04725	19108	50
mmu04725	20508	2
mmu04725	208647	20
mmu04725	208677	20
mmu04725	210044	32
mmu04725	211480	2
mmu04725	213788	4
mmu04725	224129	37
mmu04725	226922	1
mmu04725	231991	19
mmu04725	23797	59
mmu04725	243764	6
mmu04725	26395	57
mmu04725	26413	77
mmu04725	26417	77
mmu04725	26427	20
mmu04725	30955	66
mmu04725	320207	65
mmu04725	432530	35
mmu04725	54652	18
mmu04725	60613	1
mmu04725	63993	1
mmu04725	64337	13
mmu04725	66066	12
mmu04725	74769	66
mmu04725	78284	20
mmu04726	100043507	12
mmu04726	100066	6
mmu04726	100503710	14
mmu04726	107141	8
mmu04726	109731	13
mmu04726	109880	33
mmu04726	110157	50
mmu04726	110877	7
mmu04726	11684	4
mmu04726	11685	4
mmu04726	11686	3
mmu04726	11687	4
mmu04726	11688	3
mmu04726	11689	5
mmu04726	11820	2
mmu04726	11836	25
mmu04726	12286	14
mmu04726	12287	12
mmu04726	12288	24
mmu04726	12289	24
mmu04726	12292	18
mmu04726	12367	24
mmu04726	13095	8
mmu04726	13096	8
mmu04726	13097	8
mmu04726	13098	8
mmu04726	13099	8
mmu04726	13101	2
mmu04726	13105	2
mmu04726	13109	6
mmu04726	13110	6
mmu04726	13195	10
mmu04726	140492	3
mmu04726	14400	6
mmu04726	14401	6
mmu04726	14402	6
mmu04726	14677	30
mmu04726	14678	30
mmu04726	14679	30
mmu04726	14681	16
mmu04726	14682	31
mmu04726	14683	34
mmu04726	14688	14
mmu04726	14693	12
mmu04726	14695	13
mmu04726	14696	12
mmu04726	14697	12
mmu04726	14699	13
mmu04726	14700	12
mmu04726	14701	14
mmu04726	14702	12
mmu04726	14704	13
mmu04726	14706	12
mmu04726	14707	12
mmu04726	14708	12
mmu04726	14709	12
mmu04726	14710	12
mmu04726	15461	48
mmu04726	15550	3
mmu04726	15551	3
mmu04726	15552	3
mmu04726	15557	3
mmu04726	15558	5
mmu04726	15559	5
mmu04726	15560	5
mmu04726	15561	1
mmu04726	15562	4
mmu04726	15563	3
mmu04726	15564	3
mmu04726	15565	4
mmu04726	15566	4
mmu04726	15567	1
mmu04726	16438	26
mmu04726	16439	24
mmu04726	16440	27
mmu04726	16508	1
mmu04726	16519	9
mmu04726	16521	7
mmu04726	16522	9
mmu04726	16524	7
mmu04726	16653	51
mmu04726	17161	13
mmu04726	18176	46
mmu04726	18747	51
mmu04726	18749	50
mmu04726	18750	52
mmu04726	18751	55
mmu04726	18752	47
mmu04726	18783	20
mmu04726	18795	37
mmu04726	18796	39
mmu04726	18797	37
mmu04726	18798	37
mmu04726	19108	50
mmu04726	19224	4
mmu04726	19225	14
mmu04726	19252	2
mmu04726	211429	19
mmu04726	214084	7
mmu04726	216343	3
mmu04726	21990	3
mmu04726	22063	3
mmu04726	223706	2
mmu04726	223864	6
mmu04726	224129	37
mmu04726	226105	8
mmu04726	226143	8
mmu04726	230459	6
mmu04726	232889	19
mmu04726	242546	6
mmu04726	26395	57
mmu04726	26413	77
mmu04726	26417	77
mmu04726	271844	19
mmu04726	329502	20
mmu04726	380997	2
mmu04726	404195	8
mmu04726	433247	8
mmu04726	545123	2
mmu04726	54652	18
mmu04726	56448	2
mmu04726	57014	1
mmu04726	64337	13
mmu04726	66066	12
mmu04726	665095	6
mmu04726	69888	8
mmu04726	71754	2
mmu04726	72082	8
mmu04726	72303	8
mmu04726	74519	6
mmu04726	76279	2
mmu04726	78390	19
mmu04726	81906	1
mmu04727	100043507	12
mmu04727	100503710	14
mmu04727	104110	33
mmu04727	104111	34
mmu04727	105727	2
mmu04727	110886	5
mmu04727	11512	34
mmu04727	11513	32
mmu04727	11514	34
mmu04727	11515	34
mmu04727	12286	14
mmu04727	12287	12
mmu04727	12288	24
mmu04727	12289	24
mmu04727	12292	18
mmu04727	14394	5
mmu04727	14395	5
mmu04727	14396	5
mmu04727	14397	5
mmu04727	14399	5
mmu04727	14400	6
mmu04727	14401	6
mmu04727	14402	6
mmu04727	14403	5
mmu04727	14404	5
mmu04727	14405	5
mmu04727	14406	5
mmu04727	14407	5
mmu04727	14408	5
mmu04727	14409	5
mmu04727	14412	1
mmu04727	14415	7
mmu04727	14417	7
mmu04727	14645	8
mmu04727	14660	8
mmu04727	14677	30
mmu04727	14678	30
mmu04727	14679	30
mmu04727	14681	16
mmu04727	14688	14
mmu04727	14693	12
mmu04727	14695	13
mmu04727	14696	12
mmu04727	14697	12
mmu04727	14699	13
mmu04727	14700	12
mmu04727	14701	14
mmu04727	14702	12
mmu04727	14704	13
mmu04727	14706	12
mmu04727	14707	12
mmu04727	14708	12
mmu04727	14709	12
mmu04727	14710	12
mmu04727	15114	2
mmu04727	16522	9
mmu04727	18195	3
mmu04727	18747	51
mmu04727	18749	50
mmu04727	18750	52
mmu04727	18751	55
mmu04727	18752	47
mmu04727	19108	50
mmu04727	20779	23
mmu04727	209837	1
mmu04727	210044	32
mmu04727	216456	8
mmu04727	216643	5
mmu04727	22348	5
mmu04727	224129	37
mmu04727	227120	1
mmu04727	232333	1
mmu04727	242425	5
mmu04727	268566	1
mmu04727	268860	7
mmu04727	328699	5
mmu04727	432530	35
mmu04727	54393	5
mmu04727	54652	18
mmu04727	56486	3
mmu04727	57138	1
mmu04727	57249	5
mmu04727	57436	3
mmu04727	64337	13
mmu04727	66066	12
mmu04727	67760	3
mmu04727	70827	2
mmu04727	76257	3
mmu04727	93739	3
mmu04728	100039815	5
mmu04728	100039830	5
mmu04728	100043507	12
mmu04728	100503710	14
mmu04728	108058	23
mmu04728	109731	13
mmu04728	110877	7
mmu04728	11651	59
mmu04728	11652	59
mmu04728	11865	3
mmu04728	11909	17
mmu04728	11911	22
mmu04728	12286	14
mmu04728	12287	12
mmu04728	12288	24
mmu04728	12289	24
mmu04728	12313	29
mmu04728	12314	29
mmu04728	12315	29
mmu04728	12322	23
mmu04728	12323	23
mmu04728	12325	23
mmu04728	12753	3
mmu04728	12846	4
mmu04728	12912	26
mmu04728	12913	20
mmu04728	12915	14
mmu04728	13162	5
mmu04728	13195	10
mmu04728	13488	10
mmu04728	13489	8
mmu04728	13490	2
mmu04728	13491	2
mmu04728	13492	4
mmu04728	14281	24
mmu04728	14677	30
mmu04728	14678	30
mmu04728	14679	30
mmu04728	14680	6
mmu04728	14681	16
mmu04728	14682	31
mmu04728	14683	34
mmu04728	14688	14
mmu04728	14693	12
mmu04728	14695	13
mmu04728	14696	12
mmu04728	14697	12
mmu04728	14699	13
mmu04728	14700	12
mmu04728	14701	14
mmu04728	14702	12
mmu04728	14704	13
mmu04728	14706	12
mmu04728	14707	12
mmu04728	14708	12
mmu04728	14709	12
mmu04728	14710	12
mmu04728	14799	11
mmu04728	14800	12
mmu04728	14802	8
mmu04728	14811	16
mmu04728	14812	16
mmu04728	16438	26
mmu04728	16439	24
mmu04728	16440	27
mmu04728	16519	9
mmu04728	16521	7
mmu04728	16522	9
mmu04728	16524	7
mmu04728	16572	1
mmu04728	16573	1
mmu04728	16574	1
mmu04728	17161	13
mmu04728	18747	51
mmu04728	18749	50
mmu04728	18750	52
mmu04728	18751	55
mmu04728	18752	47
mmu04728	18795	37
mmu04728	18796	39
mmu04728	18797	37
mmu04728	18798	37
mmu04728	19045	19
mmu04728	19046	19
mmu04728	19047	19
mmu04728	19049	5
mmu04728	19052	12
mmu04728	19053	12
mmu04728	19054	5
mmu04728	19055	21
mmu04728	19056	21
mmu04728	19057	21
mmu04728	19094	32
mmu04728	19108	50
mmu04728	20265	1
mmu04728	208647	20
mmu04728	208677	20
mmu04728	214084	7
mmu04728	216869	7
mmu04728	21770	6
mmu04728	21823	8
mmu04728	224129	37
mmu04728	225849	6
mmu04728	226849	6
mmu04728	231991	19
mmu04728	235542	5
mmu04728	23797	59
mmu04728	26414	38
mmu04728	26415	32
mmu04728	26416	32
mmu04728	26419	39
mmu04728	26420	39
mmu04728	26427	20
mmu04728	26931	6
mmu04728	26932	6
mmu04728	269643	9
mmu04728	29857	33
mmu04728	494124	29
mmu04728	51792	12
mmu04728	52432	9
mmu04728	53623	10
mmu04728	56637	29
mmu04728	59032	5
mmu04728	606496	3
mmu04728	64337	13
mmu04728	66066	12
mmu04728	68566	1
mmu04728	70405	29
mmu04728	71978	9
mmu04728	72930	9
mmu04728	73699	12
mmu04728	78284	20
mmu04728	80796	29
mmu04730	109880	33
mmu04730	110157	50
mmu04730	11836	25
mmu04730	12286	14
mmu04730	12918	2
mmu04730	12921	2
mmu04730	14672	10
mmu04730	14673	5
mmu04730	14674	5
mmu04730	14677	30
mmu04730	14678	30
mmu04730	14679	30
mmu04730	14681	16
mmu04730	14682	31
mmu04730	14683	34
mmu04730	14687	1
mmu04730	14799	11
mmu04730	14800	12
mmu04730	14804	2
mmu04730	14816	9
mmu04730	15461	48
mmu04730	16000	23
mmu04730	16001	19
mmu04730	16438	26
mmu04730	16439	24
mmu04730	16440	27
mmu04730	16653	51
mmu04730	17096	9
mmu04730	18125	9
mmu04730	18176	46
mmu04730	18750	52
mmu04730	18751	55
mmu04730	18752	47
mmu04730	18783	20
mmu04730	18795	37
mmu04730	18796	39
mmu04730	18797	37
mmu04730	18798	37
mmu04730	19051	1
mmu04730	19052	12
mmu04730	19053	12
mmu04730	19091	8
mmu04730	19092	7
mmu04730	20190	4
mmu04730	211429	19
mmu04730	232889	19
mmu04730	234889	9
mmu04730	239134	9
mmu04730	26395	57
mmu04730	26396	44
mmu04730	26413	77
mmu04730	26417	77
mmu04730	271844	19
mmu04730	329502	20
mmu04730	51792	12
mmu04730	53623	10
mmu04730	54195	9
mmu04730	60596	9
mmu04730	666513	9
mmu04730	73699	12
mmu04730	78390	19
mmu04740	100038859	1
mmu04740	100038860	1
mmu04740	100040268	1
mmu04740	100041187	1
mmu04740	100042690	1
mmu04740	100043200	1
mmu04740	100043203	1
mmu04740	100043474	1
mmu04740	100503048	1
mmu04740	104111	34
mmu04740	107477	2
mmu04740	108058	23
mmu04740	110511	1
mmu04740	117004	1
mmu04740	117005	1
mmu04740	12313	29
mmu04740	12314	29
mmu04740	12315	29
mmu04740	12322	23
mmu04740	12323	23
mmu04740	12325	23
mmu04740	12722	2
mmu04740	12790	2
mmu04740	14680	6
mmu04740	14913	2
mmu04740	14918	3
mmu04740	170639	1
mmu04740	170648	1
mmu04740	18307	1
mmu04740	18310	1
mmu04740	18312	1
mmu04740	18313	1
mmu04740	18314	1
mmu04740	18315	1
mmu04740	18316	1
mmu04740	18317	1
mmu04740	18322	1
mmu04740	18323	1
mmu04740	18324	1
mmu04740	18328	1
mmu04740	18329	1
mmu04740	18330	1
mmu04740	18331	1
mmu04740	18332	1
mmu04740	18341	1
mmu04740	18343	1
mmu04740	18344	1
mmu04740	18345	1
mmu04740	18346	1
mmu04740	18347	1
mmu04740	18348	1
mmu04740	18349	1
mmu04740	18350	1
mmu04740	18351	1
mmu04740	18352	1
mmu04740	18354	1
mmu04740	18356	1
mmu04740	18357	1
mmu04740	18359	1
mmu04740	18361	1
mmu04740	18362	1
mmu04740	18363	1
mmu04740	18365	1
mmu04740	18366	1
mmu04740	18367	1
mmu04740	18368	1
mmu04740	18369	1
mmu04740	18370	1
mmu04740	18372	1
mmu04740	18373	1
mmu04740	18575	4
mmu04740	18747	51
mmu04740	18749	50
mmu04740	19091	8
mmu04740	19092	7
mmu04740	19108	50
mmu04740	193053	1
mmu04740	194433	1
mmu04740	20028	1
mmu04740	211472	1
mmu04740	216783	1
mmu04740	216869	7
mmu04740	218066	1
mmu04740	219019	1
mmu04740	227789	1
mmu04740	228228	1
mmu04740	228443	1
mmu04740	229927	2
mmu04740	229933	2
mmu04740	233578	1
mmu04740	233649	2
mmu04740	233670	1
mmu04740	235248	1
mmu04740	235256	1
mmu04740	236509	1
mmu04740	236784	1
mmu04740	236785	1
mmu04740	23844	2
mmu04740	244187	1
mmu04740	257662	1
mmu04740	257665	1
mmu04740	257666	1
mmu04740	257667	1
mmu04740	257881	1
mmu04740	257883	1
mmu04740	257884	1
mmu04740	257887	1
mmu04740	257888	1
mmu04740	257889	1
mmu04740	257890	1
mmu04740	257891	1
mmu04740	257898	1
mmu04740	257900	1
mmu04740	257902	1
mmu04740	257904	1
mmu04740	257909	1
mmu04740	257910	1
mmu04740	257912	1
mmu04740	257913	1
mmu04740	257915	1
mmu04740	257916	1
mmu04740	257917	1
mmu04740	257919	1
mmu04740	257921	1
mmu04740	257926	1
mmu04740	257929	1
mmu04740	257932	1
mmu04740	257933	1
mmu04740	257936	1
mmu04740	257939	1
mmu04740	257941	1
mmu04740	257947	1
mmu04740	257950	1
mmu04740	257951	1
mmu04740	257956	1
mmu04740	257958	1
mmu04740	257959	1
mmu04740	257962	1
mmu04740	257972	1
mmu04740	257974	1
mmu04740	257978	1
mmu04740	257979	1
mmu04740	257985	1
mmu04740	258016	1
mmu04740	258019	1
mmu04740	258020	1
mmu04740	258022	1
mmu04740	258023	1
mmu04740	258025	1
mmu04740	258027	1
mmu04740	258028	1
mmu04740	258036	1
mmu04740	258039	1
mmu04740	258055	1
mmu04740	258056	1
mmu04740	258065	1
mmu04740	258067	1
mmu04740	258069	1
mmu04740	258074	1
mmu04740	258086	1
mmu04740	258087	1
mmu04740	258089	1
mmu04740	258097	1
mmu04740	258098	1
mmu04740	258103	1
mmu04740	258105	1
mmu04740	258111	1
mmu04740	258113	1
mmu04740	258117	1
mmu04740	258120	1
mmu04740	258134	1
mmu04740	258135	1
mmu04740	258136	1
mmu04740	258139	1
mmu04740	258147	1
mmu04740	258151	1
mmu04740	258153	1
mmu04740	258154	1
mmu04740	258155	1
mmu04740	258156	1
mmu04740	258158	1
mmu04740	258160	1
mmu04740	258168	1
mmu04740	258173	1
mmu04740	258177	1
mmu04740	258178	1
mmu04740	258189	1
mmu04740	258196	1
mmu04740	258198	1
mmu04740	258201	1
mmu04740	258203	1
mmu04740	258206	1
mmu04740	258207	1
mmu04740	258216	1
mmu04740	258218	1
mmu04740	258222	1
mmu04740	258224	1
mmu04740	258227	1
mmu04740	258228	1
mmu04740	258231	1
mmu04740	258232	1
mmu04740	258233	1
mmu04740	258235	1
mmu04740	258238	1
mmu04740	258241	1
mmu04740	258242	1
mmu04740	258245	1
mmu04740	258246	1
mmu04740	258247	1
mmu04740	258248	1
mmu04740	258249	1
mmu04740	258252	1
mmu04740	258255	1
mmu04740	258257	1
mmu04740	258258	1
mmu04740	258259	1
mmu04740	258261	1
mmu04740	258263	1
mmu04740	258264	1
mmu04740	258265	1
mmu04740	258266	1
mmu04740	258267	1
mmu04740	258268	1
mmu04740	258269	1
mmu04740	258270	1
mmu04740	258271	1
mmu04740	258272	1
mmu04740	258273	1
mmu04740	258274	1
mmu04740	258275	1
mmu04740	258276	1
mmu04740	258277	1
mmu04740	258278	1
mmu04740	258279	1
mmu04740	258280	1
mmu04740	258281	1
mmu04740	258282	1
mmu04740	258283	1
mmu04740	258284	1
mmu04740	258285	1
mmu04740	258286	1
mmu04740	258287	1
mmu04740	258288	1
mmu04740	258289	1
mmu04740	258290	1
mmu04740	258291	1
mmu04740	258292	1
mmu04740	258293	1
mmu04740	258294	1
mmu04740	258295	1
mmu04740	258296	1
mmu04740	258297	1
mmu04740	258298	1
mmu04740	258300	1
mmu04740	258301	1
mmu04740	258302	1
mmu04740	258303	1
mmu04740	258304	1
mmu04740	258305	1
mmu04740	258306	1
mmu04740	258307	1
mmu04740	258308	1
mmu04740	258309	1
mmu04740	258310	1
mmu04740	258311	1
mmu04740	258313	1
mmu04740	258314	1
mmu04740	258315	1
mmu04740	258316	1
mmu04740	258317	1
mmu04740	258318	1
mmu04740	258319	1
mmu04740	258320	1
mmu04740	258321	1
mmu04740	258322	1
mmu04740	258323	1
mmu04740	258324	1
mmu04740	258325	1
mmu04740	258326	1
mmu04740	258327	1
mmu04740	258328	1
mmu04740	258329	1
mmu04740	258330	1
mmu04740	258331	1
mmu04740	258333	1
mmu04740	258334	1
mmu04740	258335	1
mmu04740	258336	1
mmu04740	258338	1
mmu04740	258339	1
mmu04740	258340	1
mmu04740	258341	1
mmu04740	258342	1
mmu04740	258343	1
mmu04740	258344	1
mmu04740	258345	1
mmu04740	258346	1
mmu04740	258347	1
mmu04740	258348	1
mmu04740	258350	1
mmu04740	258351	1
mmu04740	258352	1
mmu04740	258353	1
mmu04740	258354	1
mmu04740	258355	1
mmu04740	258356	1
mmu04740	258357	1
mmu04740	258358	1
mmu04740	258359	1
mmu04740	258360	1
mmu04740	258361	1
mmu04740	258362	1
mmu04740	258363	1
mmu04740	258364	1
mmu04740	258365	1
mmu04740	258366	1
mmu04740	258368	1
mmu04740	258369	1
mmu04740	258371	1
mmu04740	258372	1
mmu04740	258373	1
mmu04740	258374	1
mmu04740	258375	1
mmu04740	258377	1
mmu04740	258378	1
mmu04740	258379	1
mmu04740	258380	1
mmu04740	258381	1
mmu04740	258382	1
mmu04740	258383	1
mmu04740	258384	1
mmu04740	258385	1
mmu04740	258386	1
mmu04740	258387	1
mmu04740	258388	1
mmu04740	258389	1
mmu04740	258390	1
mmu04740	258391	1
mmu04740	258392	1
mmu04740	258393	1
mmu04740	258394	1
mmu04740	258395	1
mmu04740	258396	1
mmu04740	258397	1
mmu04740	258398	1
mmu04740	258399	1
mmu04740	258401	1
mmu04740	258402	1
mmu04740	258403	1
mmu04740	258404	1
mmu04740	258405	1
mmu04740	258406	1
mmu04740	258407	1
mmu04740	258408	1
mmu04740	258409	1
mmu04740	258410	1
mmu04740	258411	1
mmu04740	258412	1
mmu04740	258413	1
mmu04740	258414	1
mmu04740	258415	1
mmu04740	258416	1
mmu04740	258417	1
mmu04740	258418	1
mmu04740	258420	1
mmu04740	258421	1
mmu04740	258422	1
mmu04740	258423	1
mmu04740	258424	1
mmu04740	258425	1
mmu04740	258426	1
mmu04740	258427	1
mmu04740	258428	1
mmu04740	258429	1
mmu04740	258430	1
mmu04740	258431	1
mmu04740	258432	1
mmu04740	258433	1
mmu04740	258434	1
mmu04740	258435	1
mmu04740	258436	1
mmu04740	258437	1
mmu04740	258438	1
mmu04740	258439	1
mmu04740	258440	1
mmu04740	258441	1
mmu04740	258442	1
mmu04740	258443	1
mmu04740	258444	1
mmu04740	258445	1
mmu04740	258446	1
mmu04740	258447	1
mmu04740	258448	1
mmu04740	258449	1
mmu04740	258450	1
mmu04740	258451	1
mmu04740	258453	1
mmu04740	258454	1
mmu04740	258455	1
mmu04740	258456	1
mmu04740	258457	1
mmu04740	258458	1
mmu04740	258459	1
mmu04740	258460	1
mmu04740	258461	1
mmu04740	258462	1
mmu04740	258463	1
mmu04740	258464	1
mmu04740	258465	1
mmu04740	258466	1
mmu04740	258468	1
mmu04740	258469	1
mmu04740	258470	1
mmu04740	258471	1
mmu04740	258472	1
mmu04740	258474	1
mmu04740	258475	1
mmu04740	258477	1
mmu04740	258478	1
mmu04740	258479	1
mmu04740	258480	1
mmu04740	258481	1
mmu04740	258482	1
mmu04740	258483	1
mmu04740	258484	1
mmu04740	258485	1
mmu04740	258486	1
mmu04740	258487	1
mmu04740	258488	1
mmu04740	258489	1
mmu04740	258490	1
mmu04740	258491	1
mmu04740	258492	1
mmu04740	258493	1
mmu04740	258494	1
mmu04740	258495	1
mmu04740	258497	1
mmu04740	258498	1
mmu04740	258499	1
mmu04740	258500	1
mmu04740	258501	1
mmu04740	258502	1
mmu04740	258503	1
mmu04740	258504	1
mmu04740	258505	1
mmu04740	258506	1
mmu04740	258507	1
mmu04740	258508	1
mmu04740	258511	1
mmu04740	258512	1
mmu04740	258513	1
mmu04740	258515	1
mmu04740	258516	1
mmu04740	258517	1
mmu04740	258518	1
mmu04740	258519	1
mmu04740	258520	1
mmu04740	258521	1
mmu04740	258522	1
mmu04740	258523	1
mmu04740	258524	1
mmu04740	258525	1
mmu04740	258526	1
mmu04740	258527	1
mmu04740	258528	1
mmu04740	258529	1
mmu04740	258530	1
mmu04740	258531	1
mmu04740	258532	1
mmu04740	258533	1
mmu04740	258534	1
mmu04740	258536	1
mmu04740	258537	1
mmu04740	258538	1
mmu04740	258540	1
mmu04740	258541	1
mmu04740	258542	1
mmu04740	258543	1
mmu04740	258544	1
mmu04740	258545	1
mmu04740	258546	1
mmu04740	258547	1
mmu04740	258548	1
mmu04740	258549	1
mmu04740	258551	1
mmu04740	258552	1
mmu04740	258555	1
mmu04740	258557	1
mmu04740	258558	1
mmu04740	258559	1
mmu04740	258560	1
mmu04740	258561	1
mmu04740	258562	1
mmu04740	258563	1
mmu04740	258564	1
mmu04740	258565	1
mmu04740	258566	1
mmu04740	258568	1
mmu04740	258569	1
mmu04740	258570	1
mmu04740	258571	1
mmu04740	258572	1
mmu04740	258573	1
mmu04740	258575	1
mmu04740	258577	1
mmu04740	258579	1
mmu04740	258580	1
mmu04740	258581	1
mmu04740	258582	1
mmu04740	258583	1
mmu04740	258584	1
mmu04740	258585	1
mmu04740	258586	1
mmu04740	258587	1
mmu04740	258589	1
mmu04740	258590	1
mmu04740	258591	1
mmu04740	258592	1
mmu04740	258593	1
mmu04740	258594	1
mmu04740	258595	1
mmu04740	258597	1
mmu04740	258598	1
mmu04740	258600	1
mmu04740	258601	1
mmu04740	258602	1
mmu04740	258603	1
mmu04740	258604	1
mmu04740	258605	1
mmu04740	258606	1
mmu04740	258607	1
mmu04740	258608	1
mmu04740	258609	1
mmu04740	258610	1
mmu04740	258611	1
mmu04740	258612	1
mmu04740	258613	1
mmu04740	258614	1
mmu04740	258615	1
mmu04740	258616	1
mmu04740	258617	1
mmu04740	258618	1
mmu04740	258620	1
mmu04740	258621	1
mmu04740	258622	1
mmu04740	258623	1
mmu04740	258624	1
mmu04740	258625	1
mmu04740	258626	1
mmu04740	258627	1
mmu04740	258628	1
mmu04740	258629	1
mmu04740	258630	1
mmu04740	258631	1
mmu04740	258632	1
mmu04740	258633	1
mmu04740	258634	1
mmu04740	258635	1
mmu04740	258636	1
mmu04740	258638	1
mmu04740	258639	1
mmu04740	258640	1
mmu04740	258641	1
mmu04740	258643	1
mmu04740	258644	1
mmu04740	258645	1
mmu04740	258647	1
mmu04740	258648	1
mmu04740	258649	1
mmu04740	258650	1
mmu04740	258652	1
mmu04740	258653	1
mmu04740	258654	1
mmu04740	258655	1
mmu04740	258656	1
mmu04740	258657	1
mmu04740	258658	1
mmu04740	258659	1
mmu04740	258660	1
mmu04740	258661	1
mmu04740	258662	1
mmu04740	258663	1
mmu04740	258665	1
mmu04740	258666	1
mmu04740	258667	1
mmu04740	258668	1
mmu04740	258669	1
mmu04740	258670	1
mmu04740	258671	1
mmu04740	258672	1
mmu04740	258673	1
mmu04740	258674	1
mmu04740	258675	1
mmu04740	258676	1
mmu04740	258677	1
mmu04740	258678	1
mmu04740	258679	1
mmu04740	258680	1
mmu04740	258682	1
mmu04740	258683	1
mmu04740	258684	1
mmu04740	258685	1
mmu04740	258686	1
mmu04740	258687	1
mmu04740	258688	1
mmu04740	258689	1
mmu04740	258690	1
mmu04740	258691	1
mmu04740	258692	1
mmu04740	258693	1
mmu04740	258694	1
mmu04740	258695	1
mmu04740	258696	1
mmu04740	258697	1
mmu04740	258698	1
mmu04740	258699	1
mmu04740	258700	1
mmu04740	258701	1
mmu04740	258702	1
mmu04740	258703	1
mmu04740	258704	1
mmu04740	258705	1
mmu04740	258706	1
mmu04740	258708	1
mmu04740	258709	1
mmu04740	258710	1
mmu04740	258711	1
mmu04740	258712	1
mmu04740	258713	1
mmu04740	258715	1
mmu04740	258716	1
mmu04740	258717	1
mmu04740	258718	1
mmu04740	258719	1
mmu04740	258720	1
mmu04740	258721	1
mmu04740	258722	1
mmu04740	258723	1
mmu04740	258724	1
mmu04740	258725	1
mmu04740	258726	1
mmu04740	258727	1
mmu04740	258728	1
mmu04740	258729	1
mmu04740	258730	1
mmu04740	258731	1
mmu04740	258732	1
mmu04740	258733	1
mmu04740	258734	1
mmu04740	258736	1
mmu04740	258737	1
mmu04740	258738	1
mmu04740	258739	1
mmu04740	258740	1
mmu04740	258741	1
mmu04740	258742	1
mmu04740	258743	1
mmu04740	258744	1
mmu04740	258745	1
mmu04740	258746	1
